time,tmp,pre,runoff
2007-04-16,7.9959893,60.58877,
2007-05-16,13.142246,95.85695,
2007-06-16,14.599732,130.2337,
2007-07-16,16.677275,210.67888,
2007-08-16,17.164171,128.95134,
2007-09-16,13.028075,99.99893,
2007-10-16,9.275668,54.767914,
2007-11-16,3.2449198,12.143048,
2007-12-16,0.22860962,8.7601595,
2008-01-16,-2.2283423,13.260161,
2008-02-15,-2.9074867,14.79599,
2008-03-16,4.5425134,36.434757,
2008-04-16,8.52968,48.51417,
2008-05-16,12.701872,102.04947,
2008-06-16,14.679146,130.93103,
2008-07-16,16.798931,156.10402,
2008-08-16,15.594386,174.65749,
2008-09-16,13.9446535,96.12005,
2008-10-16,8.863369,77.5722,
2008-11-16,3.0802138,29.960695,
2008-12-16,-0.16550776,4.4114976,
2009-01-16,-1.6716577,6.8898396,
2009-02-15,2.9360964,8.651604,
2009-03-16,4.68984,22.84492,
2009-04-16,9.0347595,56.60241,
2009-05-16,12.025135,81.74572,
2009-06-16,15.602674,138.4754,
2009-07-16,17.368717,158.85347,
2009-08-16,16.414438,148.83502,
2009-09-16,14.767112,86.14678,
2009-10-16,9.5342245,52.411503,
2009-11-16,2.5259361,15.606685,
2009-12-16,-0.60641724,6.6590915,
2010-01-16,-0.69679123,3.2128341,
2010-02-15,1.534492,5.8270054,
2010-03-16,4.863102,26.982084,
2010-04-16,7.6082892,44.883423,
2010-05-16,12.514975,87.64706,
2010-06-16,14.558289,137.98903,
2010-07-16,17.905346,178.58261,
2010-08-16,17.264706,158.39333,
2010-09-16,14.112031,107.297066,
2010-10-16,8.331017,66.11711,
2010-11-16,3.4767382,19.229414,
2010-12-16,-1.0737966,9.847058,
2011-01-16,-3.8005347,12.427272,
2011-02-15,1.0762033,8.040909,
2011-03-16,2.454813,25.113903,
2011-04-16,8.704546,32.66765,
2011-05-16,12.182621,92.43849,
2011-06-16,15.28583,132.62567,
2011-07-16,17.07139,133.39305,
2011-08-16,16.817915,93.66578,
2011-09-16,13.616578,115.956154,
2011-10-16,8.446792,57.5262,
2011-11-16,4.4967914,29.378878,
2011-12-16,-0.8665776,9.135828,
2012-01-16,-2.9096255,13.00508,
2012-02-15,-0.09224595,8.702407,
2012-03-16,3.6585562,23.503742,
2012-04-16,8.923798,39.7,
2012-05-16,12.983689,99.10669,
2012-06-16,15.039306,143.7393,
2012-07-16,17.07968,200.45029,
2012-08-16,16.957485,122.71578,
2012-09-16,12.787703,126.22808,
2012-10-16,8.393315,50.376472,
2012-11-16,3.0358286,11.291444,
2012-12-16,-0.8871656,5.8949203,
2013-01-16,-2.0794115,4.2655077,
2013-02-15,1.874064,7.1903744,
2013-03-16,5.9842243,22.118986,
2013-04-16,8.474064,51.511234,
2013-05-16,12.21123,119.77995,
2013-06-16,16.097593,140.40189,
2013-07-16,17.66337,165.7535,
2013-08-16,17.450802,104.79385,
2013-09-16,12.746257,120.12807,
2013-10-16,8.499732,58.538506,
2013-11-16,3.097059,18.388771,
2013-12-16,-1.7732619,7.8705883,
2014-01-16,-1.36123,5.0566845,
2014-02-15,-0.09705895,11.874331,
2014-03-16,4.622728,32.016308,
2014-04-16,9.009626,47.952946,
2014-05-16,12.129144,83.03557,
2014-06-16,14.972995,167.87915,
2014-07-16,17.138771,161.09413,
2014-08-16,15.673531,199.15776,
2014-09-16,13.855883,142.94092,
2014-10-16,9.332353,51.149998,
2014-11-16,3.6903746,22.83503,
2014-12-16,-1.2863638,6.8890376,
2015-01-16,-1.5371656,11.183958,
2015-02-15,0.86844933,6.7451878,
2015-03-16,5.4427805,19.930748,
2015-04-16,8.642514,64.332085,
2015-05-16,12.618717,86.882095,
2015-06-16,15.322995,166.76016,
2015-07-16,16.072994,137.55508,
2015-08-16,15.8061495,156.75587,
2015-09-16,13.69893,143.26044,
2015-10-16,9.141711,57.196796,
2015-11-16,4.520054,18.125135,
2015-12-16,-0.9101603,14.005616,
2016-01-16,-2.5957217,11.953207,
2016-02-15,-0.3580213,15.836632,
2016-03-16,4.8318176,30.206417,
2016-04-16,8.987165,67.26818,
2016-05-16,12.098662,101.71818,
2016-06-16,15.364973,172.56178,
2016-07-16,17.440374,144.41739,
2016-08-16,17.784492,89.080475,
2016-09-16,13.470855,114.01096,
2016-10-16,9.727006,60.306953,
2016-11-16,3.821658,30.98262,
2016-12-16,0.69973254,10.389305,
2017-01-16,-0.55882347,7.3778076,
2017-02-15,0.91764706,14.27353,
2017-03-16,3.4574866,46.493847,
2017-04-16,8.467113,62.551872,
2017-05-16,12.018181,82.03529,
2017-06-16,14.473531,173.43208,
2017-07-16,17.65508,125.29813,
2017-08-16,17.278341,160.22433,
2017-09-16,14.236363,133.6984,
2017-10-16,9.109626,89.72834,
2017-11-16,3.4962566,10.962299,
2017-12-16,-0.12566853,3.242781,
2018-01-16,-1.9213907,11.7157755,
2018-02-15,0.17245993,7.145722,
2018-03-16,5.2082887,38.068184,
2018-04-16,9.18369,58.34786,
2018-05-16,12.842514,102.799995,
2018-06-16,15.3740635,145.67809,
2018-07-16,17.788504,181.60857,
2018-08-16,17.245989,119.596245,
2018-09-16,13.558022,145.1559,
2018-10-16,7.4601607,41.33369,
2018-11-16,2.8045452,22.864704,
2018-12-16,-1.1874331,13.111498,
2019-01-16,-1.8532088,9.946256,
2019-02-15,0.6770054,12.361229,
2019-03-16,4.030482,25.207485,
2019-04-16,9.868449,60.0508,
2019-05-16,12.100535,90.85855,
2019-06-16,15.306952,140.82355,
2019-07-16,16.409624,186.4008,
2019-08-16,17.468985,122.588234,
2019-09-16,13.748663,125.98769,
2019-10-16,9.061765,60.850266,
2019-11-16,4.534492,19.978075,
2019-12-16,-1.3374332,9.136898,
2020-01-16,-1.2991978,14.603209,
2020-02-15,0.6342244,14.380481,
2020-03-16,5.227808,25.214973,
2020-04-16,7.4491973,42.257217,
2020-05-16,12.5812845,81.43049,
2020-06-16,15.631552,169.32541,
2020-07-16,16.777006,223.79279,
2020-08-16,17.205614,123.832886,
2020-09-16,13.627541,133.59572,
2020-10-16,8.813102,65.070595,
2020-11-16,4.19492,13.079411,
2020-12-16,-1.1518718,7.740374,
2021-01-16,-1.7970586,7.526204,
2021-02-15,2.11123,14.579412,
2021-03-16,5.7240644,21.80428,
2021-04-16,8.143315,47.051876,
2021-05-16,12.612032,84.5008,
2021-06-16,15.8518715,159.53316,
2021-07-16,17.552675,165.4508,
2021-08-16,16.721123,198.94333,
2021-09-16,14.628343,142.17087,
2021-10-16,9.480749,73.86551,
2021-11-16,2.7425137,18.852942,
2021-12-16,-0.3593584,9.060696,
2022-01-16,-1.7764707,12.981819,
2022-02-15,-2.1120322,20.27754,
2022-03-16,6.609359,33.201607,
2022-04-16,8.44599,76.86123,
2022-05-16,11.518984,111.9746,
2022-06-16,15.397594,169.30133,
2022-07-16,18.31016,133.58636,
2022-08-16,18.097593,83.09705,
2022-09-16,13.859626,108.53476,
2022-10-16,9.258556,47.99786,
2022-11-16,5.032888,9.4660425,
2022-12-16,-1.2192515,7.3778076,
2023-01-16,-1.5577542,4.9264708,
2023-02-15,1.5312835,12.32754,
2023-03-16,5.132353,26.322462,
2023-04-16,9.265509,43.75508,
2023-05-16,12.636364,91.00855,
2023-06-16,15.321391,133.38637,
2023-07-16,17.71043,180.73317,
2023-08-16,17.246792,163.38635,
2023-09-16,14.912031,119.817116,
2023-10-16,9.36524,62.25375,
2023-11-16,4.189038,22.820051,
2023-12-16,0.16149731,9.817647,
2024-01-16,-1.3077538,9.25,
2024-02-15,0.20882326,11.517648,
2024-03-16,5.6606956,23.653208,
2024-04-16,9.849465,64.86284,
2024-05-16,12.63155,83.522736,
2024-06-16,15.071923,165.26097,
2024-07-16,17.990643,174.01953,
2024-08-16,18.42968,69.22112,
2024-09-16,14.937702,89.40909,
2024-10-16,9.484492,55.02941,
2024-11-16,4.5764713,25.26043,
2024-12-16,-0.5283422,7.07754,
